=3x2																																																																																									
SYS_VERSION	5																																																																																								
SYS_DATE	06/20/2017																																																																																								
SYS_TIME	14:43:34																																																																																								
=1x2																																																																																									
SYS_WAFERID	1																																																																																								
=137x90																																																																																									
VarName	PM_Die_woCap_Cont_p1p2_Resistor2Terminals_Res	PM_Die_woCap_Cont_p1p3_Resistor2Terminals_Res	PM_Die_woCap_Cont_p2p4_Resistor2Terminals_Res	PM_Die_woCap_Cont_p3p4_Resistor2Terminals_Res	PM_Die_woCap_tRZSiTiSi_tRZSiTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZSiTiSi_tRZSiTiSi09_Resistor2Terminals_Res	PM_Die_woCap_tRZpSiTiSi_tRZpSiTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZpSiTiSi_tRZpSiTiSi09_Resistor2Terminals_Res	PM_Die_woCap_tRZnSiTiSi_tRZnSiTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZnSiTiSi_tRZnSiTiSi09_Resistor2Terminals_Res	PM_Die_woCap_tRZpTiSi_tRZpTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZpTiSi_tRZpTiSi09_Resistor2Terminals_Res	PM_Die_woCap_tRZnTiSi_tRZnTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZnTiSi_tRZnTiSi09_Resistor2Terminals_Res	PM_Die_woCap_TrAn_TrAn_Vtf_Vt	PM_Die_woCap_TrAn_TrAn_Glk_Gleak	PM_Die_woCap_TrAn_TrAn_Supply_Voltage_DSleak	PM_Die_woCap_TrAn_TrAn_Supply_Voltage_DSw_leak	PM_Die_woCap_TrAn_TrAn_DSdriver_DScurrent	PM_Die_woCap_TrAn_TrAn_DSdriver_DSw_driver	PM_Die_woCap_TrAn_TrAn_revers_Vt	PM_Die_woCap_TrAn_TrAn_Vbreak_Vbr	PM_Die_woCap_TrAp_TrAp_Vtf_Vt	PM_Die_woCap_TrAp_TrAp_DSlk_DSleak	PM_Die_woCap_TrAp_TrAp_DSlk_DSw_leak	PM_Die_woCap_TrAp_TrAp_Glk_Gleak	PM_Die_woCap_TrAp_TrAp_DSdriver_DScurrent	PM_Die_woCap_TrAp_TrAp_DSdriver_DSw_driver	PM_Die_woCap_TrAp_TrAp_Revers_Vt	PM_Die_woCap_TrAp_TrAp_Vbreak_Vbr	PM_Die_woCap_TrRn_TrRn_Vtf_Vt	PM_Die_woCap_TrRn_TrRn_Glk_Gleak	PM_Die_woCap_TrRn_TrRn_Supply_Voltage_DSleak	PM_Die_woCap_TrRn_TrRn_Supply_Voltage_DSw_leak	PM_Die_woCap_TrRn_TrRn_DSdriver_DScurrent	PM_Die_woCap_TrRn_TrRn_DSdriver_DSw_driver	PM_Die_woCap_TrRn_TrRn_revers_Vt	PM_Die_woCap_TrRn_TrRn_Vbreak_Vbr	PM_Die_woCap_TrRp_TrRp_Vtf_Vt	PM_Die_woCap_TrRp_TrRp_DSlk_DSleak	PM_Die_woCap_TrRp_TrRp_DSlk_DSw_leak	PM_Die_woCap_TrRp_TrRp_Glk_Gleak	PM_Die_woCap_TrRp_TrRp_DSdriver_DScurrent	PM_Die_woCap_TrRp_TrRp_DSdriver_DSw_driver	PM_Die_woCap_TrRp_TrRp_Revers_Vt	PM_Die_woCap_TrRp_TrRp_Vbreak_Vbr	PM_Die_woCap_TrHn_TrHn_Vtf_Vt	PM_Die_woCap_TrHn_TrHn_Glk_Gleak	PM_Die_woCap_TrHn_TrHn_Supply_Voltage_DSleak	PM_Die_woCap_TrHn_TrHn_Supply_Voltage_DSw_leak	PM_Die_woCap_TrHn_TrHn_DSdriver_DScurrent	PM_Die_woCap_TrHn_TrHn_DSdriver_DSw_driver	PM_Die_woCap_TrHn_TrHn_revers_Vt	PM_Die_woCap_TrHn_TrHn_Vbreak_Vbr	PM_Die_woCap_TrHp_TrHp_Vtf_Vt	PM_Die_woCap_TrHp_TrHp_DSlk_DSleak	PM_Die_woCap_TrHp_TrHp_DSlk_DSw_leak	PM_Die_woCap_TrHp_TrHp_Glk_Gleak	PM_Die_woCap_TrHp_TrHp_DSdriver_DScurrent	PM_Die_woCap_TrHp_TrHp_DSdriver_DSw_driver	PM_Die_woCap_TrHp_TrHp_Revers_Vt	PM_Die_woCap_TrHp_TrHp_Vbreak_Vbr	PM_Die_woCap_KLV_M1M2_KLV_M1_M2_KelvinMeasurement_Res	PM_Die_woCap_KLV_M1M2_KLV_M1_M2_KLVForceI_Res	PM_Die_woCap_KLV_M2M3_KLV_M2_M3_KelvinMeasurement_Res	PM_Die_woCap_KLV_M3M4_KLV_M3_M4_KelvinMeasurement_Res	PM_Die_woCap_KLV_M1M4_KLV_M1_M4_KelvinMeasurement_Res	PM_Die_woCap_KLV_nM1_KLV_nM1_KelvinMeasurement_Res	PM_Die_woCap_KLV_pM1_KLV_pM1_KelvinMeasurement_Res	PM_Die_woCap_KLV_nSiM1_KLV_nSiM1_KelvinMeasurement_Res	PM_Die_woCap_KLV_pSiM1_KLV_pSiM1_KelvinMeasurement_Res	PM_Die_woCap_KLV_SiM1_KLV_SiM1_KelvinMeasurement_Res	PM_Die_woCap_Z_M1M2_M1M4_dZ_M1M2_Resistor2Terminals_Res	PM_Die_woCap_Z_M1M2_M1M4_dZ_M1M4_Resistor2Terminals_Res	PM_Die_woCap_Z_M2M3_M3M4_dZ_M2M3_Resistor2Terminals_Res	PM_Die_woCap_Z_M2M3_M3M4_dZ_M3M4_Resistor2Terminals_Res	PM_Die_woCap_tRm24_09_dMeander2_09_Resistor2Terminals_Res	PM_Die_woCap_tRm24_09_dMeander4_09_Resistor2Terminals_Res	PM_Die_woCap_tRm24_dMeander2_Resistor2Terminals_Res	PM_Die_woCap_tRm24_dMeander4_Resistor2Terminals_Res	PM_Die_woCap_tRm13_09_dMeander1_09_Resistor2Terminals_Res	PM_Die_woCap_tRm13_09_dMeander3_09_Resistor2Terminals_Res	PM_Die_woCap_tRm13_dMeander1_Resistor2Terminals_Res	PM_Die_woCap_tRm13_dMeander3_Resistor2Terminals_Res	PM_Die_woCap_ZnpM1_dZnM1_Resistor2Terminals_Res	PM_Die_woCap_ZnpM1_dZpM1_Resistor2Terminals_Res	PM_Die_woCap_ZnpSiM1_dZnSiM1_Resistor2Terminals_Res	PM_Die_woCap_ZnpSiM1_dZpSiM1_Resistor2Terminals_Res	PM_Die_woCap_ZSiM1_dZSiM1_Resistor2Terminals_Res
4,2	+3.276540E+01	+3.136763E+01	+2.169668E+00	+1.934610E+00	+1.009285E+01	+2.493766E+00	+2.753683E+00	+2.448880E+00	+3.038590E+00	+2.559836E+00	+1.947420E+06	+3.347841E+06	+3.425831E+03	+1.477214E+07	+4.750000E-01	+6.412000E-12	+7.355000E-12	+1.225833E-12	+1.491910E-03	+4.262600E-04	+1.700000E+01	+8.150000E+00	-1.000000E+07	-1.085940E-07	-1.809900E-08	-4.990000E-12	-2.790380E-04	-7.972514E-05	-1.000000E+07	-2.000000E-01																																					+3.225600E+00	+3.284311E+03	+5.268763E+07	+1.095021E+00	+1.225010E+00	+1.172301E+00	+1.991635E+03	+4.158869E+02											+2.235636E+04	+1.333333E+08	+6.872852E+00	+6.293266E+00	+1.290323E+00
3,2	+6.417250E+00	+6.300403E+00	+3.837299E+00	+3.582945E+00	+2.443196E+00	+2.323960E+00	+2.928258E+00	+2.290688E+00	+7.130125E+00	+2.586987E+00	+5.035247E+05	+4.545455E+09	+1.290323E+09	+5.720824E+05	+5.000000E-01	+7.196000E-12	+1.067600E-11	+1.779333E-12	+1.483010E-03	+4.237171E-04	+1.700000E+01	+8.150000E+00	-1.000000E+07	-4.786510E-07	-7.977517E-08	-5.660000E-12	-1.245290E-04	-3.557971E-05	-1.000000E+07	-1.500000E-01																																					+3.445680E+00	+1.427319E+04	+6.473064E+07	+1.940727E+00	+1.116866E+00	+1.190088E+00	+1.573193E+00	+3.755163E+00											+1.481262E+05	+1.666667E+09	+6.563833E+00	+5.997001E+00	+1.267026E+00
2,2	+7.549449E+01	+9.486766E+01	+4.572474E+00	+4.081633E+00	+4.977601E+00	+2.399232E+00	+2.819284E+00	+2.418965E+00	+1.161643E+01	+2.636436E+00	+6.051437E+03	+2.776235E+05	+2.729630E+06	+1.382074E+05	+6.250000E-01	+7.936000E-12	+1.179100E-11	+1.965167E-12	+3.600740E-04	+1.028783E-04	+1.700000E+01	+5.900000E+00	-1.000000E+07	-3.140230E-07	-5.233717E-08	-5.962000E-12	-4.707910E-04	-1.345117E-04	-1.000000E+07	-2.000000E-01																																					+3.569300E+00	+6.288960E+04	+1.673462E+06	+1.177366E+00	+1.063979E+00	+1.148989E+00	+6.453695E+00	+4.001601E+00											+1.740038E+05	+2.857143E+09	+6.598482E+00	+6.055101E+00	+1.250000E+00
1,2	+1.429184E+01	+1.224140E+01	+5.137162E+00	+2.908668E+00	+2.790568E+00	+2.341646E+00	+3.484321E+00	+2.378121E+00	+3.482500E+00	+2.576656E+00	+9.285051E+05	+1.049428E+06	+3.360780E+02	+5.936480E+02	+5.000000E-01	+7.950000E-12	+7.729000E-12	+1.288167E-12	+8.828990E-04	+2.522569E-04	+1.550000E+01	+7.950000E+00	-1.000000E+07	-9.829100E-10	-1.638183E-10	-6.334000E-12	-3.730910E-04	-1.065974E-04	-1.000000E+07	-7.600000E+00																																					+3.819844E+00	+2.971743E+03	+1.426329E+07	+2.473302E+00	+1.157416E+00	+2.147152E+00	+1.798238E+00	+4.125413E+00											+8.722198E+03	+7.067138E+07	+6.499838E+00	+6.186205E+00	+1.215805E+00
0,2	+6.691649E+00	+7.345380E+00	+4.164931E+00	+3.885004E+00	+1.147710E+01	+2.265262E+00	+6.779661E+00	+2.407029E+00	+3.543586E+00	+2.562460E+00	+1.326612E+01	+2.844141E+00	+8.503401E+00	+3.443526E+00	+5.000000E-01	+8.357000E-12	+8.494000E-12	+1.415667E-12	+1.526820E-03	+4.362343E-04	+1.450000E+01	+8.800000E+00	-1.000000E+07	-6.309440E-05	-1.051573E-05	-2.086660E-05	-7.183740E-04	-2.052497E-04	-9.430000E+00	-8.000000E-01																																					+3.908380E+00	+1.854325E+00	+3.429596E+00	+2.222328E+00	+2.126299E+00	+2.306124E+00	+1.844678E+00	+4.200798E+00											+9.732360E+00	+7.949126E+00	+6.622517E+00	+6.064281E+00	+1.250391E+00
-1,2	+1.529052E+01	+1.674201E+01	+5.949902E+00	+4.743833E+00	+2.614721E+00	+2.347969E+00	+1.103875E+01	+2.340002E+00	+3.009329E+00	+2.580645E+00	+4.502476E+00	+2.798769E+00	+3.457815E+00	+3.214917E+00	+5.000000E-01	+8.386000E-12	+8.146000E-12	+1.357667E-12	+1.529340E-03	+4.369543E-04	+1.500000E+01	+8.900000E+00	-5.000000E-01	-1.024100E-11	-1.706833E-12	-7.390000E-12	-7.370310E-04	-2.105803E-04	-9.625000E+00	-9.200000E+00																																					+3.725874E+00	+1.983573E+00	+3.093938E+00	+2.070346E+00	+1.223959E+00	+1.141332E+00	+1.781737E+00	+4.119464E+00											+9.643202E+00	+7.677543E+00	+6.510417E+00	+6.067961E+00	+1.202646E+00
-2,2	+7.526720E+00	+7.485030E+00	+3.735525E+00	+3.389831E+00	+2.631579E+00	+2.304413E+00	+2.622263E+00	+2.328560E+00	+2.629503E+00	+2.408188E+00	+3.065604E+00	+2.719239E+00	+5.091650E+00	+3.539823E+00	+4.750000E-01	+8.103000E-12	+8.515000E-12	+1.419167E-12	+1.537740E-03	+4.393543E-04	+1.550000E+01	+8.900000E+00	-5.000000E-01	-2.280140E-10	-3.800233E-11	-6.660000E-12	-7.222020E-04	-2.063434E-04	-8.125000E+00	-9.200000E+00																																					+3.700237E+00	+3.036400E+00	+1.457634E+00	+1.712798E+00	+1.103507E+00	+1.955019E+00	+1.732652E+00	+4.090816E+00											+9.341429E+00	+7.380074E+00	+6.525285E+00	+5.966587E+00	+1.226242E+00
-3,2	+1.173985E+01	+1.197461E+01	+1.885370E+00	+2.028809E+00	+2.705994E+00	+2.329102E+00	+2.560164E+00	+2.249719E+00	+1.174191E+01	+2.478929E+00	+2.645153E+00	+2.666311E+00	+3.961965E+00	+3.287851E+00	+4.750000E-01	+7.667000E-12	+9.472000E-12	+1.578667E-12	+1.538890E-03	+4.396829E-04	+1.600000E+01	+8.850000E+00	-5.000000E-01	-1.306530E-08	-2.177550E-09	-6.757000E-12	-7.379080E-04	-2.108309E-04	-4.875000E+00	-3.500000E-01																																					+3.424353E+00	+2.914053E+00	+2.542628E+00	+9.576861E-01	+1.331925E+00	+1.245641E+00	+1.686767E+00	+3.849115E+00											+3.772161E+01	+7.355645E+00	+6.550934E+00	+5.858231E+00	+1.207365E+00
-4,2	+1.458364E+01	+9.228498E+00	+9.995002E+00	+4.712535E+00	+2.384927E+00	+2.329916E+00	+2.749897E+00	+2.268860E+00	+2.686006E+00	+2.504383E+00	+1.509662E+05	+7.654038E+05	+4.227436E+02	+3.855050E+02	+4.750000E-01	+6.723000E-12	+8.435000E-12	+1.405833E-12	+1.534260E-03	+4.383600E-04	+1.600000E+01	+8.850000E+00	-5.000000E-01	-2.771320E-08	-4.618867E-09	-6.181000E-12	-7.045610E-04	-2.013031E-04	-4.100000E+00	-1.000000E-01																																					+3.440007E+00	+4.920671E+03	+3.465207E+06	+1.907967E+00	+1.321380E+00	+1.576545E+00	+1.660716E+00	+3.937008E+00											+8.196721E+03	+1.869159E+07	+6.391818E+00	+5.887548E+00	+1.205182E+00
-5,2	+9.795279E+00	+9.645062E+00	+1.004117E+01	+9.185267E+00	+2.812940E+00	+3.227889E+00	+2.867795E+00	+2.441406E+00	+3.100775E+00	+2.619515E+00	+2.380952E+09	+4.444444E+09	+2.853881E+05	+1.282709E+07	+5.000000E-01	+5.573000E-12	+6.287000E-12	+1.047833E-12	+1.044890E-03	+2.985400E-04	+1.650000E+01	+7.300000E+00	-7.500000E-01	-2.056710E-09	-3.427850E-10	-5.515000E-12	-1.848140E-04	-5.280400E-05	-1.747500E+01	-6.300000E+00																																					+3.268209E+00	+6.441687E+03	+2.980235E+06	+2.368016E+00	+3.397398E+00	+1.101819E+00	+1.544044E+00	+3.690037E+00											+2.954210E+05	+5.333333E+07	+6.591958E+00	+6.150062E+00	+1.259446E+00
-6,2	+1.471670E+01	+1.234263E+01	+6.254300E+00	+3.711952E+00	+1.112533E+01	+2.454289E+00	+3.015227E+00	+2.455193E+00	+1.429490E+01	+2.709293E+00	+2.935564E+06	+1.090275E+05	+1.906941E+03	+2.103049E+03	+7.750000E-01	+3.793000E-11	+3.647900E-11	+6.079833E-12	+8.798610E-05	+2.513889E-05	+1.550000E+01	+5.950000E+00	-7.000000E-01	-2.324300E-11	-3.873833E-12	-3.700800E-11	-9.315830E-05	-2.661666E-05	-1.390000E+01	-7.950000E+00																																					+4.235640E+00	+3.932620E+09	+5.596252E+09	+2.403429E+10	-1.964917E+04	+6.830460E-01	+1.308472E+00	+6.734007E+07											+2.695055E+04	+5.334756E+05	+5.788712E+00	+5.395198E+00	+1.028542E+00
-6,1	+1.394117E+01	+1.535862E+01	+1.040583E+01	+7.654038E+00	+2.951594E+00	+2.523659E+00	+1.090096E+01	+3.052503E+00	+2.952030E+00	+2.513826E+00	+7.062147E+02	+4.784689E+00	+3.370976E+03	+4.972650E+00	+0.000000E+00	+3.200000E+30	+3.200000E+30	+1.666637E-05	+3.100000E+30	+1.140374E-05	+0.000000E+00	+5.000000E-02	-1.000000E+07	-8.270810E-04	-1.378468E-04	+3.200000E+30	+3.100000E+30	-5.412286E-05	+2.000000E+01	-5.000000E-02																																					+2.987586E+00	+2.040088E+03	+4.743837E+05	+9.004596E-01	+1.378695E+00	+1.961462E+00	+1.581528E+00	+3.424658E+00											+7.147963E+04	+1.511145E+06	+5.800464E+00	+5.724098E+00	+1.116695E+00
-5,1	+3.684598E+01	+2.376426E+01	+1.830831E+01	+4.345937E+00	+3.157064E+00	+2.339729E+00	+2.937720E+00	+2.477087E+00	+3.127932E+00	+2.633658E+00	+1.404396E+07	+5.917160E+05	+9.237875E+02	+1.848258E+03	+5.000000E-01	+7.185000E-12	+6.512000E-12	+1.085333E-12	+1.538250E-03	+4.395000E-04	+1.600000E+01	+8.700000E+00	-5.250000E-01	-1.814500E-11	-3.024167E-12	-6.668000E-12	-7.237570E-04	-2.067877E-04	-7.675000E+00	-7.850000E+00																																					+3.284530E+00	+2.991598E+03	+1.310201E+06	+2.378739E+00	+1.184667E+00	+9.761396E-01	+1.550748E+00	+3.676471E+00											+2.175095E+05	+2.188184E+07	+6.770481E+00	+6.341154E+00	+1.263424E+00
-4,1	+7.471608E+00	+7.331916E+00	+2.554931E+00	+2.440810E+00	+1.159420E+01	+2.405870E+00	+2.588662E+00	+2.291213E+00	+1.157407E+01	+2.584647E+00	+1.039555E+04	+3.125977E+04	+6.743088E+01	+1.219363E+02	+5.000000E-01	+7.160000E-12	+8.314000E-12	+1.385667E-12	+1.520690E-03	+4.344829E-04	+1.600000E+01	+8.800000E+00	-5.250000E-01	-5.324300E-09	-8.873833E-10	-7.110000E-12	-7.251540E-04	-2.071869E-04	-5.050000E+00	-8.980000E+00																																					+3.422205E+00	+2.818101E+03	+1.677457E+06	+2.487445E+00	+2.327051E+00	+1.440854E+00	+1.741099E+00	+3.954132E+00											+8.357710E+02	+5.162623E+05	+6.383658E+00	+6.127451E+00	+1.225115E+00
-3,1	+1.296008E+01	+3.790751E+00	+1.191327E+01	+2.723312E+00	+2.519844E+00	+2.359882E+00	+5.480954E+00	+2.420721E+00	+2.731867E+00	+2.529724E+00	+2.628812E+00	+2.594034E+00	+3.142678E+00	+3.182180E+00	+5.000000E-01	+7.345000E-12	+9.390000E-12	+1.565000E-12	+1.525530E-03	+4.358657E-04	+1.650000E+01	+8.850000E+00	-5.000000E-01	-4.038220E-09	-6.730367E-10	-7.293000E-12	-7.206650E-04	-2.059043E-04	-5.950000E+00	-9.050000E+00																																					+3.707005E+00	+3.044931E+00	+3.696431E+00	+2.769195E+00	+2.372592E+00	+1.044755E+00	+1.739736E+00	+4.029821E+00											+9.285051E+00	+7.504690E+00	+6.341154E+00	+6.009615E+00	+1.172677E+00
-2,1	+5.272037E+01	+5.168493E+00	+5.066883E+01	+3.468609E+00	+2.472799E+00	+2.459420E+00	+2.485707E+00	+2.308136E+00	+1.207948E+01	+2.565418E+00	+2.702338E+00	+2.810963E+00	+4.628558E+00	+3.196420E+00	+5.000000E-01	+8.332000E-12	+7.983000E-12	+1.330500E-12	+1.539660E-03	+4.399029E-04	+1.500000E+01	+8.900000E+00	-5.000000E-01	-8.957000E-12	-1.492833E-12	-7.686000E-12	-7.364630E-04	-2.104180E-04	-8.875000E+00	-9.200000E+00																																					+3.732346E+00	+1.962957E+00	+3.075869E+00	+1.769166E+00	+1.283288E+00	+1.207593E+00	+1.782372E+00	+4.142502E+00											+9.514748E+00	+7.686395E+00	+6.613757E+00	+5.908419E+00	+1.223616E+00
-1,1	+1.424501E+01	+1.406272E+01	+6.245706E+00	+6.239082E+00	+2.604167E+00	+2.298586E+00	+2.844141E+00	+2.392058E+00	+1.249609E+01	+2.513194E+00	+4.201681E+00	+2.969121E+00	+1.471129E+01	+3.563157E+00	+5.000000E-01	+8.257000E-12	+8.176000E-12	+1.362667E-12	+1.528310E-03	+4.366600E-04	+1.500000E+01	+8.850000E+00	-5.000000E-01	-6.758000E-12	-1.126333E-12	-7.552000E-12	-7.337220E-04	-2.096349E-04	-1.032500E+01	-9.250000E+00																																					+3.664545E+00	+4.915887E+00	+2.245832E+00	+1.161208E+00	+2.689338E+00	+1.062024E+00	+1.901141E+00	+4.264392E+00											+9.828010E+00	+7.754944E+00	+6.844627E+00	+6.106870E+00	+1.255099E+00
0,1	+9.446439E+00	+6.340752E+00	+6.951686E+00	+3.921569E+00	+1.025063E+01	+2.378404E+00	+2.678452E+00	+2.405002E+00	+1.271213E+01	+2.492833E+00	+3.013410E+00	+2.870676E+00	+1.498801E+01	+3.682563E+00	+5.000000E-01	+8.545000E-12	+7.651000E-12	+1.275167E-12	+1.551020E-03	+4.431486E-04	+1.500000E+01	+8.850000E+00	-5.000000E-01	-6.623000E-12	-1.103833E-12	-6.944000E-12	-7.374680E-04	-2.107051E-04	-1.025000E+01	-9.250000E+00																																					+4.209071E+00	+2.202157E+00	+1.586023E+00	+1.141806E+00	+2.037127E+00	+1.186755E+00	+2.207749E+00	+4.632847E+00											+1.000350E+01	+8.080808E+00	+6.424671E+00	+6.151953E+00	+1.302083E+00
1,1	+5.710696E+00	+1.183432E+01	+3.226847E+01	+3.853565E+01	+2.857551E+00	+2.340550E+00	+1.178481E+01	+2.417795E+00	+3.036745E+00	+2.628121E+00	+1.208605E+06	+6.036825E+03	+1.205546E+02	+1.306421E+02	+4.750000E-01	+8.022000E-12	+7.654000E-12	+1.275667E-12	+1.540100E-03	+4.400286E-04	+1.550000E+01	+8.800000E+00	-5.250000E-01	-6.273000E-12	-1.045500E-12	-6.810000E-12	-7.227470E-04	-2.064991E-04	-9.900000E+00	-9.150000E+00																																					+3.875664E+00	+3.721993E+00	+3.975099E+00	+1.267264E+00	+1.778067E+00	+1.051227E+00	+2.256063E+00	+4.612546E+00											+1.030397E+01	+8.173273E+00	+6.629102E+00	+6.317119E+00	+1.256281E+00
2,1	+3.532321E+01	+3.202049E+01	+7.827789E+00	+5.410377E+00	+2.750275E+00	+2.251745E+00	+1.081373E+01	+2.347142E+00	+5.827506E+00	+2.656748E+00	+9.341429E+05	+3.884249E+07	+3.716091E+02	+5.108557E+02	+5.000000E-01	+7.355000E-12	+7.581000E-12	+1.263500E-12	+1.519180E-03	+4.340514E-04	+1.650000E+01	+8.350000E+00	-1.000000E+07	-1.080250E-06	-1.800417E-07	-4.027630E-06	-6.946390E-04	-1.984683E-04	-3.800000E+00	-1.000000E-01																																					+3.677800E+00	+2.653870E+03	+2.707294E+07	+1.819091E+00	+2.345490E+00	+1.877754E+00	+1.816201E+00	+4.197272E+00											+1.597444E+04	+8.695652E+08	+6.642312E+00	+6.414368E+00	+1.231527E+00
3,1	+8.479607E+00	+4.852014E+00	+7.444908E+00	+3.713331E+00	+2.498751E+00	+2.336995E+00	+1.111976E+01	+2.414584E+00	+2.942908E+00	+2.646553E+00	+5.150657E+05	+5.425936E+04	+4.471272E+02	+7.275373E+02	+5.000000E-01	+5.920000E-12	+8.825000E-12	+1.470833E-12	+1.521350E-03	+4.346714E-04	+1.700000E+01	+8.200000E+00	-5.000000E-01	-1.692690E-07	-2.821150E-08	-5.401000E-12	-5.993680E-04	-1.712480E-04	-1.250000E+00	-5.000000E-02																																					+3.343030E+00	+4.165769E+03	+1.204831E+07	+1.826407E+00	+2.292455E+00	+2.391283E+00	+1.607846E+00	+3.896357E+00											+3.880481E+04	+1.030928E+08	+6.688963E+00	+6.329114E+00	+1.248439E+00
4,1	+3.872967E+00	+2.334267E+00	+6.673340E+00	+5.132153E+00	+2.560164E+00	+2.381519E+00	+1.174881E+01	+2.349072E+00	+2.878941E+00	+2.517940E+00	+1.227521E+07	+5.333333E+07	+5.691520E+02	+8.064516E+02	+4.750000E-01	+6.393000E-12	+9.944000E-12	+1.657333E-12	+1.489770E-03	+4.256486E-04	+1.650000E+01	+7.850000E+00	-5.250000E-01	-4.637890E-08	-7.729817E-09	-5.010000E-12	-7.099540E-04	-2.028440E-04	-2.875000E+00	-5.000000E-02																																					+3.474900E+00	+3.230677E+03	+9.538298E+06	+1.355103E+00	+2.157312E+00	+1.902517E+00	+1.518718E+00	+3.642324E+00											+1.928268E+06	+1.123596E+08	+6.781960E+00	+6.476684E+00	+1.263823E+00
5,1	+9.557488E+00	+9.331840E+00	+6.668890E+00	+6.360919E+00	+1.280328E+01	+2.578649E+00	+7.794232E+00	+2.420721E+00	+3.376667E+00	+2.725538E+00	+3.709887E+06	+1.000500E+06	+5.839416E+02	+9.789525E+02	+4.750000E-01	+6.468000E-12	+6.779000E-12	+1.129833E-12	+1.570820E-03	+4.488057E-04	+1.650000E+01	+8.700000E+00	-1.000000E+07	-1.010710E-04	-1.684517E-05	-4.652110E-05	-7.512900E-04	-2.146543E-04	-7.385000E+00	-4.500000E-01																																					+3.180222E+00	+4.874674E+03	+4.211629E+06	+1.538705E+00	+2.686183E+00	+2.600551E+00	+2.067611E+02	+3.547357E+00											+4.895961E+04	+3.816794E+07	+7.448790E+00	+7.072136E+00	+1.422981E+00
6,1	+3.835827E+00	+4.823927E+00	+1.508751E+00	+2.469136E+00	+2.744990E+00	+2.439322E+00	+1.226016E+01	+2.524296E+00	+2.884338E+00	+2.808594E+00	+8.449514E+02	+4.300151E+00	+2.096656E+03	+4.861449E+00	+0.000000E+00	+3.200000E+30	+3.200000E+30	+1.666637E-05	+2.944280E-06	+8.412229E-07	+0.000000E+00	+5.000000E-02	-1.000000E+07	-6.096110E-04	-1.016018E-04	+3.200000E+30	-3.093910E-05	-8.839743E-06	+2.000000E+01	-5.000000E-02																																					+3.367393E+00	+3.541294E+00	+2.341713E+00	+1.130477E+00	+1.079737E+00	+1.081899E+00	+6.261741E+00	+1.781420E+02											+3.086896E+03	+3.095496E+06	+6.644518E+00	+6.213110E+00	+1.260637E+00
6,0	-3.663004E+09	+1.000000E+11	-1.960784E+10	-9.009009E+09	+1.428571E+10	+1.481481E+09	+2.985075E+09	+1.538462E+09	+2.197802E+09	+1.587302E+09	+1.680672E+09	+3.225806E+09	+1.869159E+09	+2.739726E+09	-1.000000E+07	+2.152700E-11	+1.793000E-11	+2.988333E-12	+1.359500E-11	+3.884286E-12	-1.000000E+07	-1.000000E+07	-1.000000E+07	-1.851500E-11	-3.085833E-12	-2.187200E-11	-1.473400E-11	-4.209714E-12	-1.000000E+07	-1.000000E+07																																					+7.574020E+08	+4.321745E+08	+3.277617E+08	+2.511511E+06	-3.668823E+08	-3.296876E+08	+2.816901E+08	+2.298851E+08											-4.255319E+08	+2.150538E+08	+2.173913E+08	+2.325581E+08	+4.166667E+07
4,0	+7.161785E-01	+7.044734E-01	+7.670476E-01	+6.923769E-01	+2.784740E+00	+2.368265E+00	+9.367681E+00	+2.367424E+00	+2.852253E+00	+2.503756E+00	+2.187466E+05	+2.379536E+05	+5.133470E+02	+3.513086E+02	+4.750000E-01	+6.383000E-12	+1.044800E-11	+1.741333E-12	+1.581670E-03	+4.519057E-04	+1.650000E+01	+8.750000E+00	-1.000000E+07	-1.477840E-04	-2.463067E-05	-6.043470E-05	-7.333170E-04	-2.095191E-04	-2.350000E+00	-5.000000E-02																																					+3.339550E+00	+3.091109E+03	+4.124945E+06	+2.291225E+00	+1.034151E+00	+1.133261E+00	+1.527650E+00	+3.663675E+00											+1.097514E+04	+4.000000E+08	+6.525285E+00	+6.347191E+00	+1.297859E+00
3,0	+1.352814E+00	+1.285512E+00	+1.199472E+00	+1.073537E+00	+2.737851E+00	+2.304944E+00	+1.115449E+01	+2.371917E+00	+2.670584E+00	+2.494388E+00	+1.121139E+05	+6.203474E+04	+1.697937E+02	+1.459534E+02	+5.000000E-01	+6.115000E-12	+7.601000E-12	+1.266833E-12	+1.550640E-03	+4.430400E-04	+1.700000E+01	+8.750000E+00	-5.000000E-01	-7.900080E-08	-1.316680E-08	-5.134000E-12	-7.297360E-04	-2.084960E-04	-3.200000E+00	-5.000000E-02																																					+3.626690E+00	+2.523058E+01	+4.179761E+00	+1.108483E+00	+1.012276E+00	+9.739625E-01	+1.682793E+00	+8.877053E+00											+3.865481E+02	+2.061856E+07	+6.677796E+00	+6.259781E+00	+1.217656E+00
